,Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Skills_List,Hire_Flag,Has_Certification,AI_Norm,Exp_Norm,Proj_Norm,Resume_Strength_Score
631,632,Nicholas Williams,"linux, ethical hacking, cybersecurity",8,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,102480,5,100,"['linux', 'ethical hacking', 'cybersecurity']",1,1,1.0,0.8,0.5,0.8250000000000001
632,633,Thomas Hutchinson,"ethical hacking, networking, linux, cybersecurity",1,B.Sc,Google ML,Cybersecurity Analyst,Hire,97517,9,85,"['ethical hacking', 'networking', 'linux', 'cybersecurity']",1,1,0.8235294117647058,0.1,0.9,0.6882352941176471
633,634,Patrick Gonzalez,"tensorflow, pytorch, python, nlp",10,B.Tech,AWS Certified,AI Researcher,Hire,94952,6,100,"['tensorflow', 'pytorch', 'python', 'nlp']",1,1,1.0,1.0,0.6000000000000001,0.9
634,635,Edward Johnson,"c++, react",7,PhD,None,Software Engineer,Hire,113418,1,85,"['c++', 'react']",1,0,0.8235294117647058,0.7000000000000001,0.1,0.4882352941176471
635,636,Mr. Jacob Simmons,"react, sql, java",0,B.Tech,AWS Certified,Software Engineer,Reject,49006,3,40,"['react', 'sql', 'java']",0,1,0.29411764705882354,0.0,0.30000000000000004,0.32794117647058824
636,637,Charles Bennett,"pytorch, tensorflow, python",6,B.Tech,None,AI Researcher,Hire,65283,7,100,"['pytorch', 'tensorflow', 'python']",1,0,1.0,0.6000000000000001,0.7000000000000001,0.675
637,638,Austin Johnson,"tensorflow, nlp, pytorch",3,B.Sc,Deep Learning Specialization,AI Researcher,Hire,65916,9,100,"['tensorflow', 'nlp', 'pytorch']",1,1,1.0,0.30000000000000004,0.9,0.8
638,639,Dr. Brandon Dickson DDS,"tensorflow, nlp",7,M.Tech,Deep Learning Specialization,AI Researcher,Hire,45655,6,100,"['tensorflow', 'nlp']",1,1,1.0,0.7000000000000001,0.6000000000000001,0.8250000000000001
639,640,Mr. Rick Gonzalez,"sql, machine learning",5,B.Sc,Deep Learning Specialization,Data Scientist,Hire,42998,6,100,"['sql', 'machine learning']",1,1,1.0,0.5,0.6000000000000001,0.775
640,641,Melanie Jones,"ethical hacking, linux, networking, cybersecurity",3,PhD,None,Cybersecurity Analyst,Hire,106073,4,70,"['ethical hacking', 'linux', 'networking', 'cybersecurity']",1,0,0.6470588235294117,0.30000000000000004,0.4,0.401470588235294
641,642,Kevin English,"networking, cybersecurity",1,PhD,None,Cybersecurity Analyst,Hire,100697,9,65,"['networking', 'cybersecurity']",1,0,0.588235294117647,0.1,0.9,0.4558823529411764
642,643,Michael Chang,"ethical hacking, networking",7,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,75810,7,100,"['ethical hacking', 'networking']",1,1,1.0,0.7000000000000001,0.7000000000000001,0.8500000000000001
643,644,Shannon Nguyen,"networking, ethical hacking",3,B.Sc,Google ML,Cybersecurity Analyst,Reject,45918,0,50,"['networking', 'ethical hacking']",0,1,0.411764705882353,0.30000000000000004,0.0,0.36911764705882355
644,645,Gregory Martin,"cybersecurity, networking, ethical hacking, linux",9,PhD,AWS Certified,Cybersecurity Analyst,Hire,41733,0,100,"['cybersecurity', 'networking', 'ethical hacking', 'linux']",1,1,1.0,0.9,0.0,0.725
645,646,Susan Cobb,"nlp, tensorflow, pytorch",3,M.Tech,None,AI Researcher,Hire,115568,10,95,"['nlp', 'tensorflow', 'pytorch']",1,0,0.9411764705882353,0.30000000000000004,1.0,0.6544117647058824
646,647,Crystal Ford,"sql, java",0,B.Sc,AWS Certified,Software Engineer,Reject,65854,6,50,"['sql', 'java']",0,1,0.411764705882353,0.0,0.6000000000000001,0.4441176470588236
647,648,Brittany Lee,"pytorch, python, tensorflow",0,PhD,Google ML,AI Researcher,Reject,110862,6,55,"['pytorch', 'python', 'tensorflow']",0,1,0.4705882352941177,0.0,0.6000000000000001,0.4647058823529412
648,649,Emily Young,"machine learning, python",3,B.Tech,Deep Learning Specialization,Data Scientist,Reject,79722,2,60,"['machine learning', 'python']",0,1,0.5294117647058822,0.30000000000000004,0.2,0.46029411764705874
649,650,Kathleen Farrell,"linux, cybersecurity, ethical hacking",10,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,56768,3,100,"['linux', 'cybersecurity', 'ethical hacking']",1,1,1.0,1.0,0.30000000000000004,0.8250000000000001
650,651,Anna Burch,"python, pytorch, nlp, tensorflow",4,PhD,Deep Learning Specialization,AI Researcher,Hire,50369,8,100,"['python', 'pytorch', 'nlp', 'tensorflow']",1,1,1.0,0.4,0.8,0.7999999999999999
651,652,Kelly Berg,"pytorch, tensorflow",3,B.Tech,AWS Certified,AI Researcher,Hire,58215,9,95,"['pytorch', 'tensorflow']",1,1,0.9411764705882353,0.30000000000000004,0.9,0.7794117647058824
652,653,Mr. Kevin Guzman,"sql, java",1,M.Tech,None,Software Engineer,Reject,82703,0,20,"['sql', 'java']",0,0,0.05882352941176472,0.1,0.0,0.04558823529411765
653,654,Michael Ramirez,"networking, cybersecurity, ethical hacking, linux",4,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,98013,4,90,"['networking', 'cybersecurity', 'ethical hacking', 'linux']",1,1,0.8823529411764706,0.4,0.4,0.6588235294117647
654,655,Steven Haney,"ethical hacking, networking",9,B.Sc,Google ML,Cybersecurity Analyst,Hire,56987,1,100,"['ethical hacking', 'networking']",1,1,1.0,0.9,0.1,0.75
655,656,Sandra Brown,"c++, sql, react, java",6,PhD,AWS Certified,Software Engineer,Hire,43584,9,100,"['c++', 'sql', 'react', 'java']",1,1,1.0,0.6000000000000001,0.9,0.875
656,657,Craig Howard,"deep learning, machine learning, python, sql",10,PhD,None,Data Scientist,Hire,116205,7,100,"['deep learning', 'machine learning', 'python', 'sql']",1,0,1.0,1.0,0.7000000000000001,0.775
657,658,Edward Duncan,"networking, linux, ethical hacking, cybersecurity",0,MBA,None,Cybersecurity Analyst,Reject,108549,2,30,"['networking', 'linux', 'ethical hacking', 'cybersecurity']",0,0,0.1764705882352941,0.0,0.2,0.11176470588235293
658,659,Frank Hart,"nlp, tensorflow, python",3,B.Tech,AWS Certified,AI Researcher,Hire,62695,9,100,"['nlp', 'tensorflow', 'python']",1,1,1.0,0.30000000000000004,0.9,0.8
659,660,Robin Erickson,"pytorch, nlp, python",2,B.Tech,None,AI Researcher,Reject,85775,5,60,"['pytorch', 'nlp', 'python']",0,0,0.5294117647058822,0.2,0.5,0.36029411764705876
660,661,Brenda Hall,"java, sql",8,M.Tech,Google ML,Software Engineer,Hire,50950,8,100,"['java', 'sql']",1,1,1.0,0.8,0.8,0.9
661,662,Monica Williams,"linux, cybersecurity",2,PhD,None,Cybersecurity Analyst,Hire,41824,7,65,"['linux', 'cybersecurity']",1,0,0.588235294117647,0.2,0.7000000000000001,0.4308823529411765
662,663,Gregory Alvarez,"deep learning, python, sql, machine learning",0,PhD,None,Data Scientist,Reject,95742,2,30,"['deep learning', 'python', 'sql', 'machine learning']",0,0,0.1764705882352941,0.0,0.2,0.11176470588235293
663,664,Edward Williams,"cybersecurity, ethical hacking, networking",6,M.Tech,Google ML,Cybersecurity Analyst,Hire,108922,10,100,"['cybersecurity', 'ethical hacking', 'networking']",1,1,1.0,0.6000000000000001,1.0,0.9
664,665,Debra Martinez,"python, nlp, pytorch, tensorflow",8,B.Tech,AWS Certified,AI Researcher,Hire,71605,3,100,"['python', 'nlp', 'pytorch', 'tensorflow']",1,1,1.0,0.8,0.30000000000000004,0.775
665,666,Mrs. Monica Thomas MD,"c++, java, sql, react",10,PhD,None,Software Engineer,Hire,79684,8,100,"['c++', 'java', 'sql', 'react']",1,0,1.0,1.0,0.8,0.8
666,667,William Gregory,"react, java",3,B.Sc,None,Software Engineer,Reject,44106,0,40,"['react', 'java']",0,0,0.29411764705882354,0.30000000000000004,0.0,0.17794117647058824
667,668,Breanna Archer,"python, pytorch",5,MBA,Deep Learning Specialization,AI Researcher,Hire,103073,10,100,"['python', 'pytorch']",1,1,1.0,0.5,1.0,0.875
668,669,Sarah Jones,"python, pytorch, nlp, tensorflow",3,PhD,Deep Learning Specialization,AI Researcher,Hire,82727,9,100,"['python', 'pytorch', 'nlp', 'tensorflow']",1,1,1.0,0.30000000000000004,0.9,0.8
669,670,Sara Brewer,"deep learning, python, sql",2,PhD,Deep Learning Specialization,Data Scientist,Reject,70971,3,60,"['deep learning', 'python', 'sql']",0,1,0.5294117647058822,0.2,0.30000000000000004,0.46029411764705874
670,671,Tammy Chen,"python, nlp, pytorch, tensorflow",0,B.Sc,Google ML,AI Researcher,Reject,106452,3,45,"['python', 'nlp', 'pytorch', 'tensorflow']",0,1,0.35294117647058826,0.0,0.30000000000000004,0.34852941176470587
671,672,John Mooney,"python, tensorflow, nlp, pytorch",5,M.Tech,None,AI Researcher,Hire,74282,7,100,"['python', 'tensorflow', 'nlp', 'pytorch']",1,0,1.0,0.5,0.7000000000000001,0.65
672,673,Shane Burch,"c++, react",9,MBA,None,Software Engineer,Hire,113428,2,100,"['c++', 'react']",1,0,1.0,0.9,0.2,0.625
673,674,Zachary Simpson,"ethical hacking, linux, networking, cybersecurity",0,B.Tech,Google ML,Cybersecurity Analyst,Reject,76108,5,55,"['ethical hacking', 'linux', 'networking', 'cybersecurity']",0,1,0.4705882352941177,0.0,0.5,0.43970588235294117
674,675,Alexandra Williams,"sql, python",10,PhD,AWS Certified,Data Scientist,Hire,64417,7,100,"['sql', 'python']",1,1,1.0,1.0,0.7000000000000001,0.925
675,676,Danielle Lewis,"ethical hacking, networking, linux, cybersecurity",0,B.Tech,Google ML,Cybersecurity Analyst,Hire,70943,8,70,"['ethical hacking', 'networking', 'linux', 'cybersecurity']",1,1,0.6470588235294117,0.0,0.8,0.5764705882352941
676,677,David Bradley,"sql, machine learning, deep learning",4,B.Sc,None,Data Scientist,Reject,75186,1,60,"['sql', 'machine learning', 'deep learning']",0,0,0.5294117647058822,0.4,0.1,0.31029411764705883
677,678,Annette Greene,"sql, java, react, c++",5,M.Tech,Deep Learning Specialization,Software Engineer,Hire,60720,7,100,"['sql', 'java', 'react', 'c++']",1,1,1.0,0.5,0.7000000000000001,0.8
678,679,Cheryl Cruz,"react, sql, c++",6,M.Tech,Google ML,Software Engineer,Hire,100827,10,100,"['react', 'sql', 'c++']",1,1,1.0,0.6000000000000001,1.0,0.9
679,680,Joseph Jackson,"machine learning, python, deep learning, sql",8,B.Sc,AWS Certified,Data Scientist,Hire,57448,0,100,"['machine learning', 'python', 'deep learning', 'sql']",1,1,1.0,0.8,0.0,0.7000000000000001
680,681,Jessica Bradford,"networking, ethical hacking",2,PhD,AWS Certified,Cybersecurity Analyst,Hire,106309,7,75,"['networking', 'ethical hacking']",1,1,0.7058823529411764,0.2,0.7000000000000001,0.6220588235294118
681,682,Sandra Costa,"python, tensorflow, pytorch, nlp",3,PhD,None,AI Researcher,Hire,63325,8,90,"['python', 'tensorflow', 'pytorch', 'nlp']",1,0,0.8823529411764706,0.30000000000000004,0.8,0.5838235294117646
682,683,Thomas Sanders,"linux, cybersecurity",0,MBA,Google ML,Cybersecurity Analyst,Reject,89654,8,60,"['linux', 'cybersecurity']",0,1,0.5294117647058822,0.0,0.8,0.5352941176470588
683,684,Christine Trevino,"java, c++",3,PhD,Deep Learning Specialization,Software Engineer,Hire,53518,7,85,"['java', 'c++']",1,1,0.8235294117647058,0.30000000000000004,0.7000000000000001,0.6882352941176471
684,685,Nicole Mercado,"react, java",5,MBA,None,Software Engineer,Hire,75717,7,95,"['react', 'java']",1,0,0.9411764705882353,0.5,0.7000000000000001,0.6294117647058823
685,686,Nicholas White,"tensorflow, nlp",2,MBA,None,AI Researcher,Hire,99963,10,80,"['tensorflow', 'nlp']",1,0,0.7647058823529411,0.2,1.0,0.5676470588235294
686,687,Sarah Adams,"sql, java, c++, react",6,B.Sc,Deep Learning Specialization,Software Engineer,Hire,73268,8,100,"['sql', 'java', 'c++', 'react']",1,1,1.0,0.6000000000000001,0.8,0.85
687,688,Kenneth Johnson,"linux, cybersecurity, ethical hacking",7,B.Tech,None,Cybersecurity Analyst,Hire,41678,8,100,"['linux', 'cybersecurity', 'ethical hacking']",1,0,1.0,0.7000000000000001,0.8,0.7250000000000001
688,689,Chelsea Friedman,"pytorch, tensorflow, python, nlp",4,B.Sc,Google ML,AI Researcher,Hire,45453,5,95,"['pytorch', 'tensorflow', 'python', 'nlp']",1,1,0.9411764705882353,0.4,0.5,0.7044117647058824
689,690,Jennifer Shaw,"python, tensorflow",3,B.Sc,AWS Certified,AI Researcher,Hire,70067,3,65,"['python', 'tensorflow']",1,1,0.588235294117647,0.30000000000000004,0.30000000000000004,0.5058823529411764
690,691,Victor Garza,"c++, java",4,MBA,Deep Learning Specialization,Software Engineer,Hire,43297,2,70,"['c++', 'java']",1,1,0.6470588235294117,0.4,0.2,0.526470588235294
691,692,Chelsea Harris,"nlp, python, tensorflow",7,MBA,AWS Certified,AI Researcher,Hire,49447,10,100,"['nlp', 'python', 'tensorflow']",1,1,1.0,0.7000000000000001,1.0,0.925
692,693,Jeanette Garcia MD,"cybersecurity, linux",7,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,92129,3,100,"['cybersecurity', 'linux']",1,1,1.0,0.7000000000000001,0.30000000000000004,0.7500000000000001
693,694,Lorraine Jordan,"ethical hacking, linux, networking, cybersecurity",6,B.Sc,Google ML,Cybersecurity Analyst,Hire,59129,5,100,"['ethical hacking', 'linux', 'networking', 'cybersecurity']",1,1,1.0,0.6000000000000001,0.5,0.775
694,695,Emily Meyer,"cybersecurity, ethical hacking",2,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,84569,7,75,"['cybersecurity', 'ethical hacking']",1,1,0.7058823529411764,0.2,0.7000000000000001,0.6220588235294118
695,696,Marcus Garrett,"cybersecurity, linux, ethical hacking, networking",3,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,118062,8,100,"['cybersecurity', 'linux', 'ethical hacking', 'networking']",1,1,1.0,0.30000000000000004,0.8,0.775
696,697,Jessica Griffin,"machine learning, python, deep learning",2,M.Tech,Google ML,Data Scientist,Reject,56433,2,55,"['machine learning', 'python', 'deep learning']",0,1,0.4705882352941177,0.2,0.2,0.41470588235294115
697,698,Kristy Horton,"linux, ethical hacking",4,B.Tech,None,Cybersecurity Analyst,Hire,110442,7,85,"['linux', 'ethical hacking']",1,0,0.8235294117647058,0.4,0.7000000000000001,0.5632352941176471
698,699,Laura Little,"cybersecurity, networking, linux",8,M.Tech,Google ML,Cybersecurity Analyst,Hire,68492,4,100,"['cybersecurity', 'networking', 'linux']",1,1,1.0,0.8,0.4,0.8
699,700,Ricky Alvarez,"java, sql",2,M.Tech,AWS Certified,Software Engineer,Hire,83473,10,90,"['java', 'sql']",1,1,0.8823529411764706,0.2,1.0,0.7588235294117647
700,701,Sarah Robinson,"networking, cybersecurity, ethical hacking, linux",4,B.Tech,None,Cybersecurity Analyst,Hire,113477,2,70,"['networking', 'cybersecurity', 'ethical hacking', 'linux']",1,0,0.6470588235294117,0.4,0.2,0.37647058823529406
701,702,Stacey Bradford,"react, sql",8,B.Sc,Deep Learning Specialization,Software Engineer,Hire,86416,8,100,"['react', 'sql']",1,1,1.0,0.8,0.8,0.9
702,703,Michael Mercado,"sql, java, c++",9,B.Tech,AWS Certified,Software Engineer,Hire,84959,6,100,"['sql', 'java', 'c++']",1,1,1.0,0.9,0.6000000000000001,0.875
703,704,Brian Adams,"pytorch, tensorflow",9,B.Sc,Google ML,AI Researcher,Hire,61090,7,100,"['pytorch', 'tensorflow']",1,1,1.0,0.9,0.7000000000000001,0.9
704,705,Sylvia Rogers,"networking, cybersecurity, ethical hacking, linux",7,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,100153,6,100,"['networking', 'cybersecurity', 'ethical hacking', 'linux']",1,1,1.0,0.7000000000000001,0.6000000000000001,0.8250000000000001
705,706,Stephanie Nguyen,"pytorch, tensorflow, nlp",4,M.Tech,Google ML,AI Researcher,Hire,63556,10,100,"['pytorch', 'tensorflow', 'nlp']",1,1,1.0,0.4,1.0,0.85
706,707,Bobby Palmer,"java, sql, react",3,MBA,AWS Certified,Software Engineer,Hire,104253,8,95,"['java', 'sql', 'react']",1,1,0.9411764705882353,0.30000000000000004,0.8,0.7544117647058824
707,708,Melissa Deleon,"machine learning, python, sql",2,PhD,AWS Certified,Data Scientist,Hire,43703,5,70,"['machine learning', 'python', 'sql']",1,1,0.6470588235294117,0.2,0.5,0.551470588235294
708,709,Ryan Silva,"nlp, tensorflow",2,B.Sc,AWS Certified,AI Researcher,Hire,52471,10,90,"['nlp', 'tensorflow']",1,1,0.8823529411764706,0.2,1.0,0.7588235294117647
709,710,Dawn Bush,"networking, cybersecurity",3,PhD,None,Cybersecurity Analyst,Reject,93508,4,60,"['networking', 'cybersecurity']",0,0,0.5294117647058822,0.30000000000000004,0.4,0.36029411764705876
710,711,Robert Simon,"python, tensorflow, nlp, pytorch",4,B.Sc,None,AI Researcher,Hire,104295,6,90,"['python', 'tensorflow', 'nlp', 'pytorch']",1,0,0.8823529411764706,0.4,0.6000000000000001,0.5588235294117647
711,712,Meagan Spencer,"c++, sql, java",6,PhD,AWS Certified,Software Engineer,Hire,80373,8,100,"['c++', 'sql', 'java']",1,1,1.0,0.6000000000000001,0.8,0.85
712,713,Jeffrey Olson,"python, tensorflow",0,MBA,Google ML,AI Researcher,Reject,61991,1,25,"['python', 'tensorflow']",0,1,0.11764705882352944,0.0,0.1,0.2161764705882353
713,714,Marie Stevens,"nlp, tensorflow, python, pytorch",1,MBA,Google ML,AI Researcher,Reject,61309,2,50,"['nlp', 'tensorflow', 'python', 'pytorch']",0,1,0.411764705882353,0.1,0.2,0.36911764705882355
714,715,Jacob Ferrell,"c++, sql, java",0,M.Tech,AWS Certified,Software Engineer,Reject,41382,0,25,"['c++', 'sql', 'java']",0,1,0.11764705882352944,0.0,0.0,0.19117647058823528
715,716,David Frey,"python, tensorflow",6,B.Sc,Google ML,AI Researcher,Hire,116788,2,90,"['python', 'tensorflow']",1,1,0.8823529411764706,0.6000000000000001,0.2,0.6588235294117647
716,717,Marissa Cook,"c++, sql, react, java",8,PhD,Deep Learning Specialization,Software Engineer,Hire,100202,5,100,"['c++', 'sql', 'react', 'java']",1,1,1.0,0.8,0.5,0.8250000000000001
717,718,Melissa Patterson,"networking, ethical hacking, linux, cybersecurity",4,PhD,None,Cybersecurity Analyst,Hire,52790,2,70,"['networking', 'ethical hacking', 'linux', 'cybersecurity']",1,0,0.6470588235294117,0.4,0.2,0.37647058823529406
718,719,Jason Elliott,"sql, machine learning",4,MBA,Google ML,Data Scientist,Hire,42621,5,85,"['sql', 'machine learning']",1,1,0.8235294117647058,0.4,0.5,0.663235294117647
719,720,Deanna Williams,"pytorch, tensorflow, python, nlp",4,M.Tech,Google ML,AI Researcher,Hire,109802,3,85,"['pytorch', 'tensorflow', 'python', 'nlp']",1,1,0.8235294117647058,0.4,0.30000000000000004,0.613235294117647
720,721,Jessica Woods,"sql, deep learning",4,PhD,None,Data Scientist,Hire,97719,8,90,"['sql', 'deep learning']",1,0,0.8823529411764706,0.4,0.8,0.6088235294117648
721,722,Albert Rivera,"cybersecurity, networking",3,PhD,None,Cybersecurity Analyst,Hire,42368,9,85,"['cybersecurity', 'networking']",1,0,0.8235294117647058,0.30000000000000004,0.9,0.5882352941176471
722,723,Jennifer Moran,"python, machine learning",8,B.Tech,AWS Certified,Data Scientist,Hire,59833,2,100,"['python', 'machine learning']",1,1,1.0,0.8,0.2,0.7500000000000001
723,724,Christopher Campbell,"ethical hacking, cybersecurity",9,MBA,None,Cybersecurity Analyst,Hire,44150,6,100,"['ethical hacking', 'cybersecurity']",1,0,1.0,0.9,0.6000000000000001,0.725
724,725,Alan Moran,"c++, java, sql, react",2,M.Tech,AWS Certified,Software Engineer,Reject,54193,0,50,"['c++', 'java', 'sql', 'react']",0,1,0.411764705882353,0.2,0.0,0.34411764705882353
725,726,Nicholas Stephens,"python, deep learning, machine learning",8,B.Tech,Deep Learning Specialization,Data Scientist,Hire,110499,9,100,"['python', 'deep learning', 'machine learning']",1,1,1.0,0.8,0.9,0.925
726,727,Ryan Mason,"machine learning, python, sql",10,B.Sc,None,Data Scientist,Hire,84036,5,100,"['machine learning', 'python', 'sql']",1,0,1.0,1.0,0.5,0.725
727,728,Jennifer Morgan MD,"sql, machine learning, deep learning",3,PhD,None,Data Scientist,Reject,91090,2,55,"['sql', 'machine learning', 'deep learning']",0,0,0.4705882352941177,0.30000000000000004,0.2,0.2897058823529412
728,729,Nicholas Phillips,"pytorch, python, nlp",2,B.Tech,None,AI Researcher,Reject,94786,4,55,"['pytorch', 'python', 'nlp']",0,0,0.4705882352941177,0.2,0.4,0.31470588235294117
729,730,Andrea Beard,"react, c++",7,M.Tech,AWS Certified,Software Engineer,Hire,98988,10,100,"['react', 'c++']",1,1,1.0,0.7000000000000001,1.0,0.925
730,731,Sarah Jones,"linux, networking, cybersecurity",3,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,105232,1,60,"['linux', 'networking', 'cybersecurity']",0,1,0.5294117647058822,0.30000000000000004,0.1,0.43529411764705883
731,732,Eugene Rodriguez,"networking, linux",2,B.Sc,Google ML,Cybersecurity Analyst,Reject,73879,2,50,"['networking', 'linux']",0,1,0.411764705882353,0.2,0.2,0.3941176470588236
732,733,Vicki Murphy,"sql, machine learning, deep learning, python",5,PhD,AWS Certified,Data Scientist,Hire,91828,10,100,"['sql', 'machine learning', 'deep learning', 'python']",1,1,1.0,0.5,1.0,0.875
733,734,Kevin Baker,"c++, java, react",5,MBA,AWS Certified,Software Engineer,Hire,76625,10,100,"['c++', 'java', 'react']",1,1,1.0,0.5,1.0,0.875
